wilayah_kode,wilayah,tahun,value
6372,Kota Banjar Baru,2018,78.83
6304,Barito Kuala,2023,68.11
6409,Penajam Paser Utara,2020,71.41
1672,Kota Prabumulih,2014,72.2
3206,Tasikmalaya,2020,65.67
1803,Lampung Selatan,2010,61.07
3500,JAWA TIMUR,2019,71.5
3303,Purbalingga,2019,68.99
1504,Batang Hari,2018,69.33
7325,Luwu Timur,2017,71.46
9428,Mamberamo Raya,2018,51.24
9436,Deiyai,2023,51.18
1607,Banyu Asin,2012,61.69
9200,PAPUA BARAT DAYA,2023,68.05
7100,SULAWESI UTARA,2020,72.93
1903,Bangka Barat,2023,70.45
3578,Kota Surabaya,2024,84.14
9409,Biak Numfor,2012,69.05
1905,Bangka Selatan,2023,68.51
1409,Rokan Hilir,2013,65.46
7204,Poso,2023,72.48
1407,Rokan Hulu,2013,66.07
1201,Nias,2020,61.93
7306,Gowa,2010,63.83
9104,Teluk Bintuni,2012,58.84
1674,Kota Lubuklinggau,2014,72.84
3602,Lebak,2014,61.64
7301,Kepulauan Selayar,2011,62.53
7316,Enrekang,2023,73.89
7325,Luwu Timur,2013,69.53
7200,SULAWESI TENGAH,2014,66.43
5301,Sumba Barat,2010,58.5
3527,Sampang,2013,56.45
1371,Kota Padang,2016,81.06
6502,Bulungan,2020,71.1
6112,Kubu Raya,2021,68.16
7500,GORONTALO,2016,66.29
6571,Kota Tarakan,2011,71.6
9428,Mamberamo Raya,2013,47.28
3215,Karawang,2020,70.66
1275,Kota Medan,2018,80.65
9419,Sarmi,2014,60.48
1612,Penukal Abab Lematang Ilir,2022,65.75
9471,Kota Jayapura,2017,79.23
7402,Muna,2020,69.02
6302,Kotabaru,2023,70.18
5303,Kupang,2024,66.57
7205,Donggala,2021,65.72
1505,Muaro Jambi,2010,62.84
2100,KEPULAUAN RIAU,2014,73.4
1172,Kota Sabang,2019,75.77
3300,JAWA TENGAH,2012,67.21
2104,Lingga,2013,60.13
9271,Kota Sorong,2022,78.98
1214,Nias Selatan,2015,58.74
1271,Kota Sibolga,2015,71.64
2100,KEPULAUAN RIAU,2020,75.59
9403,Jayapura,2024,74.11
7600,SULAWESI BARAT,2016,63.6
7302,Bulukumba,2020,68.99
1218,Serdang Bedagai,2021,70.56
7325,Luwu Timur,2016,70.95
3573,Kota Malang,2011,77.36
7212,Morowali Utara,2015,66.0
1201,Nias,2014,57.98
1508,Tebo,2023,70.63
7318,Tana Toraja,2019,68.25
5107,Karangasem,2014,64.01
5303,Kupang,2016,62.39
7415,Buton Selatan,2017,63.2
7103,Kepulauan Sangihe,2015,67.56
1111,Aceh Utara,2021,69.46
3208,Kuningan,2014,66.63
1374,Kota Padang Panjang,2017,77.01
1971,Kota Pangkal Pinang,2017,76.86
3216,Bekasi,2012,69.38
1606,Musi Banyuasin,2021,68.1
5317,Sumba Barat Daya,2015,60.53
1906,Belitung Timur,2017,69.57
8108,Maluku Barat Daya,2010,55.75
1307,Agam,2020,72.46
3204,Bandung,2013,68.58
9429,Nduga,2015,25.47
5321,Malaka,2017,58.9
1372,Kota Solok,2019,78.38
7317,Luwu,2011,64.71
8104,Buru,2019,68.91
3514,Pasuruan,2018,67.41
3529,Sumenep,2020,66.43
1373,Kota Sawah Lunto,2010,67.55
7302,Bulukumba,2016,66.46
1403,Indragiri Hilir,2012,63.04
1702,Rejang Lebong,2024,72.92
3205,Garut,2020,66.12
3471,Kota Yogyakarta,2022,87.69
6500,KALIMANTAN UTARA,2019,71.15
3329,Brebes,2010,59.49
1117,Bener Meriah,2024,75.01
5311,Ende,2017,66.11
9110,Maybrat,2015,55.78
1706,Mukomuko,2019,68.12
1771,Kota Bengkulu,2010,74.92
5104,Gianyar,2014,74.29
9403,Jayapura,2012,68.85
3275,Kota Bekasi,2010,76.77
1215,Humbang Hasundutan,2024,71.59
1813,Pesisir Barat,2014,59.76
3316,Blora,2021,69.37
9412,Mimika,2018,73.15
1372,Kota Solok,2022,79.23
3171,Kota Jakarta Selatan,2020,84.72
1305,Tanah Datar,2017,70.37
5201,Lombok Barat,2011,61.64
9402,Jayawijaya,2017,55.99
7311,Bone,2023,67.81
3318,Pati,2012,66.13
7371,Kota Makasar,2023,83.52
6471,Kota Balikpapan,2016,78.57
7317,Luwu,2020,70.51
8108,Maluku Barat Daya,2013,57.34
6500,KALIMANTAN UTARA,2020,70.63
3315,Grobogan,2013,67.43
3602,Lebak,2022,64.71
7302,Bulukumba,2021,69.62
7306,Gowa,2020,70.14
8171,Kota Ambon,2015,79.3
8271,Kota Ternate,2017,78.48
3373,Kota Salatiga,2021,83.6
3317,Rembang,2016,68.6
9417,Pegunungan Bintang,2019,45.21
3371,Kota Magelang,2018,78.31
1405,Siak,2020,73.68
1872,Kota Metro,2020,77.19
1509,Bungo,2011,66.7
5202,Lombok Tengah,2015,62.74
8105,Kepulauan Aru,2011,58.6
9702,Jayawijaya,2023,60.5
6206,Sukamara,2014,64.44
7505,Gorontalo Utara,2019,64.52
3500,JAWA TIMUR,2014,68.14
1113,Gayo Lues,2021,67.56
1571,Kota Jambi,2013,74.21
3579,Kota Batu,2015,72.62
7406,Bombana,2011,60.84
1200,SUMATERA UTARA,2014,68.87
3513,Probolinggo,2024,68.29
6309,Tabalong,2024,74.41
9433,Puncak,2018,41.81
3216,Bekasi,2018,73.49
8201,Halmahera Barat,2014,62.06
9108,Raja Ampat,2015,61.23
9431,Mamberamo Tengah,2012,41.39
1209,Simalungun,2021,73.4
3571,Kota Kediri,2012,73.66
6108,Kapuas Hulu,2021,65.75
7372,Kota Parepare,2021,78.21
7310,Barru,2018,70.05
3574,Kota Probolinggo,2022,74.56
1102,Aceh Singkil,2023,70.14
3300,JAWA TENGAH,2017,70.52
7203,Morowali,2014,67.91
7501,Boalemo,2022,67.27
3515,Sidoarjo,2014,76.78
3403,Gunung Kidul,2022,70.96
1308,Lima Puluh Kota,2013,66.3
5306,Belu,2015,60.54
1174,Kota Lhokseumawe,2023,78.92
3521,Ngawi,2010,64.52
1273,Kota Pematang Siantar,2016,76.9
7409,Buton Utara,2023,69.7
1607,Banyu Asin,2018,66.4
3517,Jombang,2016,70.03
3574,Kota Probolinggo,2011,68.14
6503,Tana Tidung,2023,69.2
1810,Pringsewu,2023,71.61
5201,Lombok Barat,2017,66.37
5271,Kota Mataram,2011,73.5
7606,Mamuju Tengah,2016,62.89
3403,Gunung Kidul,2017,68.73
3206,Tasikmalaya,2024,68.36
1309,Pasaman,2021,66.77
3507,Malang,2014,65.59
9418,Tolikara,2015,46.38
3602,Lebak,2017,62.95
5305,Timor Tengah Utara,2024,65.83
1813,Pesisir Barat,2020,63.91
6300,KALIMANTAN SELATAN,2022,71.84
3375,Kota Pekalongan,2020,74.98
3513,Probolinggo,2016,64.12
1116,Aceh Jaya,2017,68.07
6501,Malinau,2019,72.06
1114,Aceh Tamiang,2010,64.67
1312,Pasaman Barat,2020,68.49
7600,SULAWESI BARAT,2021,66.36
1703,Bengkulu Utara,2019,68.8
8100,MALUKU,2020,69.49
3200,JAWA BARAT,2010,66.15
3671,Kota Tangerang,2021,78.5
7303,Bantaeng,2013,64.88
5271,Kota Mataram,2022,79.59
5272,Kota Bima,2019,75.8
3277,Kota Cimahi,2019,78.11
7307,Sinjai,2015,64.48
1174,Kota Lhokseumawe,2017,76.34
1171,Kota Banda Aceh,2013,81.84
9705,Mamberamo Tengah,2023,50.22
7208,Parigi Moutong,2013,61.98
8172,Kota Tual,2012,63.56
1274,Kota Tebing Tinggi,2012,71.34
5103,Badung,2012,77.26
6302,Kotabaru,2017,67.79
8105,Kepulauan Aru,2010,58.22
1606,Musi Banyuasin,2016,66.45
5320,Sabu Raijua,2011,49.16
6209,Katingan,2015,66.81
8271,Kota Ternate,2010,74.86
8200,MALUKU UTARA,2019,68.7
1609,Ogan Komering Ulu Timur,2010,63.36
1402,Indragiri Hulu,2021,70.01
7107,Bolaang Mongondow Utara,2012,62.88
9106,Sorong Selatan,2014,58.24
1409,Rokan Hilir,2021,69.34
7303,Bantaeng,2023,70.57
9427,Supiori,2022,63.65
3101,Kep. Seribu,2012,66.92
3274,Kota Cirebon,2012,71.97
1609,Ogan Komering Ulu Timur,2018,68.58
8106,Seram Bagian Barat,2013,61.79
1225,Nias Barat,2024,64.67
1272,Kota Tanjung Balai,2018,68.0
7408,Kolaka Utara,2012,64.49
1801,Lampung Barat,2022,68.39
7503,Pohuwato,2019,65.27
1810,Pringsewu,2011,64.86
1214,Nias Selatan,2013,56.78
8171,Kota Ambon,2017,79.82
7605,Mamuju Utara / Pasangkayu,2021,68.03
9428,Mamberamo Raya,2022,53.1
3671,Kota Tangerang,2023,79.46
7602,Polewali Mandar,2014,60.09
1402,Indragiri Hulu,2014,67.11
1224,Nias Utara,2024,65.62
1278,Kota Gunungsitoli,2021,69.61
6171,Kota Pontianak,2019,79.35
1802,Tanggamus,2016,64.41
5107,Karangasem,2010,60.58
5101,Jembrana,2015,69.66
1872,Kota Metro,2016,75.45
7505,Gorontalo Utara,2012,60.71
7304,Jeneponto,2010,58.31
7318,Tana Toraja,2024,71.67
6171,Kota Pontianak,2017,77.93
3201,Bogor,2013,66.74
5204,Sumbawa,2023,69.87
1707,Lebong,2022,68.12
9419,Sarmi,2018,63.0
3674,Kota Tangerang Selatan,2017,80.84
3524,Lamongan,2023,74.53
1804,Lampung Timur,2019,69.34
7108,Siau Tagulandang Biaro,2015,65.0
9110,Maybrat,2019,59.15
7212,Morowali Utara,2013,65.01
6403,Kutai Kartanegara,2017,72.75
6105,Sanggau,2015,63.05
3373,Kota Salatiga,2017,81.68
5308,Lembata,2020,64.74
7326,Toraja Utara,2016,67.49
1312,Pasaman Barat,2019,68.21
1203,Tapanuli Selatan,2012,65.95
1406,Kampar,2014,70.72
8206,Halmahera Timur,2011,60.77
1501,Kerinci,2013,67.49
1373,Kota Sawah Lunto,2023,74.42
3514,Pasuruan,2011,61.43
3322,Semarang,2011,70.35
1307,Agam,2024,74.66
8272,Kota Tidore Kepulauan,2010,64.48
5311,Ende,2024,69.11
3313,Karanganyar,2011,71.0
3320,Jepara,2013,69.11
6102,Bengkayang,2019,67.57
1117,Bener Meriah,2022,73.9
6401,Paser,2024,74.7
8104,Buru,2017,67.61
1276,Kota Binjai,2016,74.11
7206,Toli-Toli,2017,64.05
7107,Bolaang Mongondow Utara,2023,68.64
6309,Tabalong,2018,71.14
1708,Kepahiang,2021,68.62
3510,Banyuwangi,2019,70.6
1303,Solok,2013,66.15
5200,NUSA TENGGARA BARAT,2016,65.81
7208,Parigi Moutong,2024,67.49
1605,Musi Rawas,2023,68.26
1303,Solok,2022,70.02
3515,Sidoarjo,2013,76.39
1506,Tanjung Jabung Timur,2014,59.88
6102,Bengkayang,2022,68.74
1200,SUMATERA UTARA,2015,69.51
6474,Kota Bontang,2022,80.94
7500,GORONTALO,2022,69.81
6300,KALIMANTAN SELATAN,2019,70.72
1708,Kepahiang,2016,66.35
2105,Kepulauan Anambas,2012,64.32
3315,Grobogan,2012,66.39
6309,Tabalong,2014,68.36
9435,Intan Jaya,2014,43.51
7601,Majene,2017,65.4
8271,Kota Ternate,2022,80.81
8204,Halmahera Selatan,2013,59.92
3504,Tulungagung,2022,74.06
1507,Tanjung Jabung Barat,2022,68.79
3374,Kota Semarang,2022,84.08
7471,Kota Kendari,2012,79.97
3508,Lumajang,2012,61.31
6571,Kota Tarakan,2014,74.6
6309,Tabalong,2011,66.6
1208,Asahan,2020,70.29
1709,Bengkulu Tengah,2016,65.44
6201,Kotawaringin Barat,2012,68.63
6202,Kotawaringin Timur,2012,66.61
1505,Muaro Jambi,2014,65.71
1803,Lampung Selatan,2016,66.19
5200,NUSA TENGGARA BARAT,2021,68.65
3528,Pamekasan,2015,63.1
1112,Aceh Barat Daya,2012,62.15
1700,BENGKULU,2010,65.35
3203,Cianjur,2011,59.38
1606,Musi Banyuasin,2018,67.57
1707,Lebong,2015,64.72
7207,Buol,2017,66.69
6213,Murung Raya,2019,67.89
1407,Rokan Hulu,2022,70.31
7173,Kota Tomohon,2023,78.1
6472,Kota Samarinda,2012,77.34
3502,Ponorogo,2012,66.16
1219,Batu Bara,2020,68.36
3501,Pacitan,2016,65.74
6101,Sambas,2022,67.95
6571,Kota Tarakan,2015,74.7
6404,Kutai Timur,2024,75.53
3503,Trenggalek,2012,65.01
1276,Kota Binjai,2015,73.81
7108,Siau Tagulandang Biaro,2013,63.91
3509,Jember,2018,65.96
9202,Sorong,2022,66.69
7501,Boalemo,2014,62.18
1278,Kota Gunungsitoli,2015,66.41
7408,Kolaka Utara,2024,71.7
1702,Rejang Lebong,2011,64.92
3501,Pacitan,2020,68.39
8204,Halmahera Selatan,2023,65.83
3309,Boyolali,2012,69.51
1207,Labuhan Batu,2023,73.69
3319,Kudus,2014,72.0
1407,Rokan Hulu,2019,69.93
1307,Agam,2015,69.84
1871,Kota Bandar Lampung,2012,72.88
1220,Padang Lawas Utara,2016,68.05
8102,Maluku Tenggara,2024,68.24
1771,Kota Bengkulu,2011,75.31
2103,Natuna,2013,69.39
3205,Garut,2012,61.04
1701,Bengkulu Selatan,2011,66.5
9109,Tambrauw,2018,51.95
3304,Banjarnegara,2023,69.14
9104,Teluk Bintuni,2017,62.39
3522,Bojonegoro,2021,69.59
1222,Labuhan Batu Selatan,2013,67.78
9502,Boven Digoel,2024,64.26
2171,Kota Batam,2016,79.79
7405,Konawe Selatan,2021,68.58
1117,Bener Meriah,2011,68.24
6209,Katingan,2023,70.28
7505,Gorontalo Utara,2014,61.92
8104,Buru,2024,71.01
7200,SULAWESI TENGAH,2013,65.79
1204,Tapanuli Tengah,2016,67.27
6109,Sekadau,2019,64.34
6210,Pulang Pisau,2017,67.0
6303,Banjar,2017,67.77
3401,Kulon Progo,2016,72.38
7109,Minahasa Tenggara,2017,68.91
7410,Konawe Utara,2012,64.87
8272,Kota Tidore Kepulauan,2011,64.8
1804,Lampung Timur,2023,71.21
7212,Morowali Utara,2020,68.36
1673,Kota Pagar Alam,2011,62.71
9428,Mamberamo Raya,2017,50.25
7471,Kota Kendari,2019,82.86
6304,Barito Kuala,2022,67.37
9410,Paniai,2020,56.31
6110,Melawi,2022,66.81
8102,Maluku Tenggara,2014,62.74
1104,Aceh Tenggara,2016,67.48
8205,Halmahera Utara,2023,69.05
3325,Batang,2020,68.65
3302,Banyumas,2018,71.3
6504,Nunukan,2021,66.46
1302,Pesisir Selatan,2023,71.44
7306,Gowa,2019,69.66
3273,Kota Bandung,2021,81.96
9112,Pegunungan Arfak,2023,57.82
3328,Tegal,2013,63.5
6105,Sanggau,2021,66.2
8200,MALUKU UTARA,2010,62.79
9401,Merauke,2011,66.03
1222,Labuhan Batu Selatan,2024,73.67
3300,JAWA TENGAH,2019,71.73
3206,Tasikmalaya,2017,64.14
1171,Kota Banda Aceh,2017,83.95
1803,Lampung Selatan,2013,63.35
7415,Buton Selatan,2023,66.15
3175,Kota Jakarta Utara,2020,80.29
3520,Magetan,2013,69.86
6305,Tapin,2020,70.11
7603,Mamasa,2021,66.63
3512,Situbondo,2010,60.07
8102,Maluku Tenggara,2012,61.75
1108,Aceh Besar,2015,71.7
8200,MALUKU UTARA,2024,71.03
5271,Kota Mataram,2013,75.22
1471,Kota Pekanbaru,2010,77.34
1401,Kuantan Singingi,2020,70.31
3502,Ponorogo,2017,69.26
3323,Temanggung,2018,68.83
9413,Boven Digoel,2018,60.83
9106,Sorong Selatan,2012,56.87
1114,Aceh Tamiang,2022,70.43
7413,Muna Barat,2017,63.43
3173,Kota Jakarta Pusat,2011,77.97
7602,Polewali Mandar,2011,58.26
1303,Solok,2021,69.24
1213,Langkat,2015,68.53
3400,D I YOGYAKARTA,2018,79.53
6411,Mahakam Ulu,2015,64.89
3522,Bojonegoro,2010,62.19
5309,Flores Timur,2013,59.8
1707,Lebong,2018,66.28
5207,Sumbawa Barat,2010,65.42
1808,Tulangbawang,2016,66.74
1219,Batu Bara,2010,63.45
5303,Kupang,2022,65.04
7110,Bolaang Mongondow Selatan,2019,65.28
1305,Tanah Datar,2021,72.46
6111,Kayong Utara,2024,65.74
3576,Kota Mojokerto,2016,76.38
7111,Bolaang Mongondow Timur,2014,63.12
1702,Rejang Lebong,2010,64.19
5202,Lombok Tengah,2014,61.88
7372,Kota Parepare,2012,74.67
3403,Gunung Kidul,2014,67.03
3376,Kota Tegal,2016,73.55
1174,Kota Lhokseumawe,2020,77.31
9204,Maybrat,2024,61.83
5105,Klungkung,2019,71.71
7411,Kolaka Timur,2016,63.6
2172,Kota Tanjung Pinang,2016,77.77
8101,Maluku Tenggara Barat / Kepulauan Tanimbar,2021,62.97
1404,Pelalawan,2011,66.58
9413,Boven Digoel,2015,59.02
7108,Siau Tagulandang Biaro,2010,61.83
1705,Seluma,2021,67.03
2100,KEPULAUAN RIAU,2024,77.97
1606,Musi Banyuasin,2017,66.96
3471,Kota Yogyakarta,2024,88.77
1217,Samosir,2024,72.88
3511,Bondowoso,2017,64.75
6103,Landak,2018,65.45
6202,Kotawaringin Timur,2021,71.38
5311,Ende,2021,67.3
5300,NUSA TENGGARA TIMUR,2021,65.28
1806,Lampung Utara,2024,69.62
1373,Kota Sawah Lunto,2011,67.97
8108,Maluku Barat Daya,2014,58.09
9401,Merauke,2015,67.75
7408,Kolaka Utara,2014,65.76
3100,DKI JAKARTA,2017,80.06
3571,Kota Kediri,2022,79.59
3577,Kota Madiun,2018,80.33
9471,Kota Jayapura,2018,79.58
9415,Asmat,2013,45.54
5302,Sumba Timur,2022,66.17
3503,Trenggalek,2013,65.76
6271,Kota Palangka Raya,2024,82.2
9104,Teluk Bintuni,2022,65.27
8109,Buru Selatan,2023,66.23
3278,Kota Tasikmalaya,2013,68.63
1805,Lampung Tengah,2014,67.07
1604,Lahat,2022,68.4
1214,Nias Selatan,2010,54.54
7404,Kolaka,2012,68.86
6401,Paser,2022,73.44
7208,Parigi Moutong,2010,59.17
7101,Bolaang Mongondow,2024,70.29
8103,Maluku Tengah,2012,67.3
6401,Paser,2012,68.18
3205,Garut,2024,68.79
3402,Bantul,2023,81.39
1225,Nias Barat,2013,56.58
3214,Purwakarta,2012,66.3
6213,Murung Raya,2018,67.56
1471,Kota Pekanbaru,2014,78.42
5320,Sabu Raijua,2021,57.03
6400,KALIMANTAN TIMUR,2017,75.12
6471,Kota Balikpapan,2019,80.11
5207,Sumbawa Barat,2024,73.86
6409,Penajam Paser Utara,2013,68.07
3512,Situbondo,2020,67.38
1102,Aceh Singkil,2010,62.36
1706,Mukomuko,2024,70.63
1309,Pasaman,2014,63.33
1215,Humbang Hasundutan,2016,66.56
3516,Mojokerto,2021,74.15
1801,Lampung Barat,2011,61.92
7200,SULAWESI TENGAH,2020,69.55
5371,Kota Kupang,2016,78.14
6304,Barito Kuala,2015,63.53
1505,Muaro Jambi,2019,69.01
2171,Kota Batam,2014,79.13
8105,Kepulauan Aru,2014,59.91
9433,Puncak,2014,38.05
3510,Banyuwangi,2018,70.06
7302,Bulukumba,2014,65.24
3306,Purworejo,2020,72.68
6208,Seruyan,2022,68.24
6372,Kota Banjar Baru,2016,77.96
1203,Tapanuli Selatan,2024,72.14
9107,Sorong,2022,66.69
1401,Kuantan Singingi,2012,66.31
3514,Pasuruan,2013,63.74
3303,Purbalingga,2015,67.03
5200,NUSA TENGGARA BARAT,2017,66.58
1471,Kota Pekanbaru,2020,81.32
5205,Dompu,2020,67.84
6571,Kota Tarakan,2018,75.69
9110,Maybrat,2013,54.93
1174,Kota Lhokseumawe,2011,72.35
1708,Kepahiang,2015,65.45
1208,Asahan,2024,72.09
1117,Bener Meriah,2018,72.14
1705,Seluma,2017,65.0
5310,Sikka,2023,66.89
1673,Kota Pagar Alam,2019,68.44
8205,Halmahera Utara,2013,63.81
9110,Maybrat,2012,54.13
7500,GORONTALO,2020,68.68
1673,Kota Pagar Alam,2015,65.37
8272,Kota Tidore Kepulauan,2020,70.53
6101,Sambas,2015,64.14
2104,Lingga,2017,63.45
1100,ACEH,2022,72.8
1610,Ogan Ilir,2010,61.62
6100,KALIMANTAN BARAT,2021,67.9
7302,Bulukumba,2017,67.08
7502,Gorontalo,2012,61.87
1222,Labuhan Batu Selatan,2016,70.28
7102,Minahasa,2023,76.96
7111,Bolaang Mongondow Timur,2019,66.08
1272,Kota Tanjung Balai,2012,64.89
3326,Pekalongan,2012,65.33
9171,Kota Sorong,2021,78.49
5208,Lombok Utara,2021,64.77
3524,Lamongan,2015,69.84
1872,Kota Metro,2019,76.77
7107,Bolaang Mongondow Utara,2024,69.32
7303,Bantaeng,2019,68.3
1571,Kota Jambi,2011,72.96
5302,Sumba Timur,2020,65.52
3522,Bojonegoro,2013,64.85
3301,Cilacap,2024,72.38
5202,Lombok Tengah,2010,58.97
1277,Kota Padangsidimpuan,2021,75.48
7412,Konawe Kepulauan,2016,62.56
3273,Kota Bandung,2023,83.04
3371,Kota Magelang,2014,75.79
3203,Cianjur,2010,58.58
9432,Yalimo,2023,50.87
9108,Raja Ampat,2013,60.36
1201,Nias,2010,54.72
1223,Labuhan Batu Utara,2014,69.15
3276,Kota Depok,2017,79.83
9101,Fakfak,2020,68.36
3307,Wonosobo,2022,68.89
9109,Tambrauw,2014,49.4
9432,Yalimo,2010,38.47
7373,Kota Palopo,2016,76.45
1609,Ogan Komering Ulu Timur,2017,67.84
7107,Bolaang Mongondow Utara,2010,61.34
7111,Bolaang Mongondow Timur,2011,60.93
7306,Gowa,2015,66.87
5312,Ngada,2024,69.52
3401,Kulon Progo,2018,73.76
7315,Pinrang,2019,71.12
1905,Bangka Selatan,2024,68.86
1708,Kepahiang,2014,65.22
1106,Aceh Tengah,2015,71.51
1905,Bangka Selatan,2017,65.02
3579,Kota Batu,2024,78.79
6303,Banjar,2023,71.46
6200,KALIMANTAN TENGAH,2019,70.91
1377,Kota Pariaman,2017,75.71
3509,Jember,2022,67.97
3276,Kota Depok,2019,80.82
2104,Lingga,2010,57.36
1509,Bungo,2017,69.04
3205,Garut,2015,63.21
1704,Kaur,2014,63.75
7101,Bolaang Mongondow,2023,69.62
1705,Seluma,2011,61.01
1809,Pesawaran,2014,61.7
1304,Sijunjung,2018,66.97
1174,Kota Lhokseumawe,2024,79.55
3308,Magelang,2017,68.39
3172,Kota Jakarta Timur,2010,78.06
9608,Puncak Jaya,2024,51.78
6309,Tabalong,2021,72.6
6500,KALIMANTAN UTARA,2013,67.99
9411,Puncak Jaya,2020,48.37
1113,Gayo Lues,2013,63.22
1671,Kota Palembang,2015,76.29
1509,Bungo,2022,70.55
6100,KALIMANTAN BARAT,2010,61.97
1706,Mukomuko,2015,65.77
7305,Takalar,2024,69.47
1102,Aceh Singkil,2020,68.94
3209,Cirebon,2011,64.17
6474,Kota Bontang,2024,82.42
1224,Nias Utara,2022,63.75
5203,Lombok Timur,2017,64.37
1473,Kota Dumai,2011,70.43
1672,Kota Prabumulih,2011,70.32
1402,Indragiri Hulu,2017,68.97
3326,Pekalongan,2021,70.11
1407,Rokan Hulu,2017,68.67
1309,Pasaman,2024,68.89
9412,Mimika,2015,70.89
7306,Gowa,2014,66.12
1707,Lebong,2010,61.87
7300,SULAWESI SELATAN,2023,73.46
3402,Bantul,2017,78.67
1602,Ogan Komering Ilir,2020,66.82
1112,Aceh Barat Daya,2010,60.91
1222,Labuhan Batu Selatan,2023,72.82
7402,Muna,2018,68.47
1273,Kota Pematang Siantar,2014,75.83
9103,Teluk Wondama,2021,60.33
7502,Gorontalo,2021,67.34
5306,Belu,2017,61.44
1502,Merangin,2014,66.21
1605,Musi Rawas,2012,61.37
3523,Tuban,2010,61.33
7310,Barru,2022,71.53
2172,Kota Tanjung Pinang,2013,76.7
3404,Sleman,2020,83.84
7106,Minahasa Utara,2012,70.0
5313,Manggarai,2013,59.49
1113,Gayo Lues,2014,63.34
1704,Kaur,2012,62.32
1112,Aceh Barat Daya,2021,66.99
5304,Timor Tengah Selatan,2016,60.37
6204,Barito Selatan,2012,65.76
1602,Ogan Komering Ilir,2023,68.65
1116,Aceh Jaya,2011,65.17
3520,Magetan,2017,72.6
7414,Buton Tengah,2020,64.37
1277,Kota Padangsidimpuan,2022,76.05
7407,Wakatobi,2024,72.02
3218,Pangandaran,2014,65.29
6210,Pulang Pisau,2022,69.01
3312,Wonogiri,2015,67.76
7413,Muna Barat,2015,62.29
2103,Natuna,2018,72.1
3274,Kota Cirebon,2016,73.7
1405,Siak,2018,73.73
1216,Pakpak Bharat,2013,64.73
9409,Biak Numfor,2017,71.56
9416,Yahukimo,2015,46.63
1115,Nagan Raya,2024,71.72
7111,Bolaang Mongondow Timur,2023,67.95
7604,Mamuju,2019,67.72
7300,SULAWESI SELATAN,2022,72.82
7406,Bombana,2013,62.82
9107,Sorong,2020,65.74
9201,Raja Ampat,2023,65.26
8106,Seram Bagian Barat,2022,66.67
1376,Kota Payakumbuh,2010,74.89
3673,Kota Serang,2011,68.69
1807,Way Kanan,2015,65.18
6304,Barito Kuala,2017,64.93
3308,Magelang,2011,64.16
7402,Muna,2012,63.76
1409,Rokan Hilir,2023,70.78
5319,Manggarai Timur,2020,60.85
3528,Pamekasan,2024,68.49
7605,Mamuju Utara / Pasangkayu,2014,64.04
6403,Kutai Kartanegara,2012,69.12
1801,Lampung Barat,2021,67.9
1114,Aceh Tamiang,2011,64.89
9415,Asmat,2018,49.37
9419,Sarmi,2024,66.72
5272,Kota Bima,2024,78.04
1102,Aceh Singkil,2017,67.37
1371,Kota Padang,2022,83.29
1209,Simalungun,2017,71.83
1212,Deli Serdang,2011,70.25
6404,Kutai Timur,2022,74.35
6472,Kota Samarinda,2015,78.69
1221,Padang Lawas,2023,70.34
6201,Kotawaringin Barat,2023,74.04
6111,Kayong Utara,2013,57.92
3526,Bangkalan,2010,57.23
7111,Bolaang Mongondow Timur,2015,63.81
7303,Bantaeng,2012,63.99
1602,Ogan Komering Ilir,2013,63.52
1402,Indragiri Hulu,2018,69.66
6171,Kota Pontianak,2020,79.44
9112,Pegunungan Arfak,2019,56.15
1200,SUMATERA UTARA,2022,72.71
6305,Tapin,2010,64.89
1900,KEP. BANGKA BELITUNG,2016,69.55
9433,Puncak,2022,43.87
3503,Trenggalek,2014,66.16
5207,Sumbawa Barat,2018,70.71
1213,Langkat,2013,67.17
3205,Garut,2021,66.45
9404,Nabire,2015,66.49
1904,Bangka Tengah,2010,65.1
6207,Lamandau,2023,71.81
7110,Bolaang Mongondow Selatan,2013,62.84
3601,Pandeglang,2015,62.72
6501,Malinau,2017,71.23
1871,Kota Bandar Lampung,2017,75.98
3307,Wonosobo,2012,64.18
1101,Simeulue,2017,64.41
3215,Karawang,2024,72.9
1802,Tanggamus,2011,60.63
7302,Bulukumba,2013,64.27
1971,Kota Pangkal Pinang,2018,77.43
1571,Kota Jambi,2015,75.58
3329,Brebes,2018,65.68
1409,Rokan Hilir,2016,67.52
8101,Maluku Tenggara Barat / Kepulauan Tanimbar,2024,64.83
5307,Alor,2013,57.52
9607,Puncak,2023,44.59
1207,Labuhan Batu,2019,71.94
1708,Kepahiang,2011,63.44
3521,Ngawi,2012,66.72
9105,Manokwari,2014,69.35
5312,Ngada,2012,63.57
3500,JAWA TIMUR,2015,68.95
5204,Sumbawa,2024,70.55
7471,Kota Kendari,2015,81.43
1673,Kota Pagar Alam,2020,68.31
1375,Kota Bukittinggi,2017,79.8
1220,Padang Lawas Utara,2010,64.25
9413,Boven Digoel,2011,56.89
1904,Bangka Tengah,2017,68.99
3208,Kuningan,2021,69.71
1218,Serdang Bedagai,2010,64.67
9400,PAPUA,2010,54.45
1604,Lahat,2019,67.62
5318,Nagekeo,2017,64.74
6403,Kutai Kartanegara,2024,75.91
7409,Buton Utara,2012,62.69
3403,Gunung Kidul,2018,69.24
3528,Pamekasan,2023,67.96
